Name,Username,Date_Posted,Tweet,Reply_Count,Retweet_Count,Like_Count,Relations
Tappytoon Comics,@Tappy_toon,Apr 29,"We’re already heading into May!

Kick-starting the month with these new releases:
- Beast’s Flower
- Spirit Catcher
- The God of Flame
- The Real Daughter of the Qin Family

Read them on Tappytoon soon!

#Romance #Action #Fantasy #Tappytoon #Comics",2.0,30.0,133,love
Meggy_Spletzer_,@Meggy_Spletzer_,Apr 30,"SMG4: One Picture… Thousands Of Words And Thoughts…

- #smg4 #love #worried",11.0,28.0,153,love
It Is Written,@itiswritten,Apr 29,"Let us walk by faith and not by sight. 

#faith #hope #sight #see #believe #truth #love #walk #confidence #choice #itiswritten 
#verseoftheday #inspirational #salvation #God #Jesus #HolySpirit #Christ  #blessed #goodnews #gospel #Bible #photooftheday #scripture #iiw",3.0,18.0,70,love
Xplosion King,@KingMatsOffici1,Apr 29,"Thank you for coming through 
@LaikaMusic__
 #LoveStory is a good song  #Xfmxplosion.",4.0,9.0,74,love
The Sexless Swingers UK,@sexlessswingers,Apr 30,"‘It started with a cruise…’1 year to the day that we boarded a 
@VirginVoyages
…for those who listen you’ll know how the story goes!! #QuiteTheJourney #IsItASwingerCruise #CruiseLife #SuiteLife #Rockstar #WhoEvenAreWe #Bruges #WouldYou #IfOnlyYouWereSwingers #ENM #HappyCouple",2.0,,19,love
Justine Henzell,@JustineHenzell,Apr 29,"So proud of Jason Henzell running for the ⁦
@JakesHotel
⁩ team for the Triathlon  #bro #love #pride",7.0,3.0,60,love
Heather Strong,@Heather197276,Apr 30,"Today… A special day - 2 year #gotcha day anniversary #love #bernesemountaindog ⁦
@11mscooper
⁩",5.0,4.0,92,love
Eve Plumb,@Therealeveplumb,Apr 29,"Four colors for your Mom! Order soon for delivery before May 14th!

http://plumbgoods.tv

#mothersday #mom #mother #love #gift #special #mug #cup #coffee #tea #coffeecup #plumbgoods #eveplumb #daisy #happinessincluded #janbrady",8.0,9.0,53,love
Maximus The Pugladiator,@MaxiPugladiator,Apr 30,"“HooMom says when she takes me shoppies I’ms her Paddy Play Pal!” 
-Max

#max #pug #dog #doll #play #clothes #pattyplaypal #dressup #shopping #retailtherapy #buy #F1Sprint #DrRomantic3 #moneyspenders #shoptillyoudrop #doglover #puglife #dogmom #love #loveyoutothemoonandback ",,3.0,12,love
⍟ ᥫ᭡ Ɠя3тє ᥫ᭡ ⍟,@Gr3Te4rights,Apr 29,"Bon week-end  hope, someday, someone will love you, like this... Or more! Hope is only dangerous for the broken hearts  #puppy
#puppylove #AnimalsLover
#AnimalsMatters #AnimalRights #animalrescue #Dogs #Resist 
#UnconditionalLove #mentalhealth #relationshipgoals #GretiansTag",4.0,2.0,18,love
ℳ𝒾𝒸𝒽ℯ𝓁𝓁ℯ 𝒩𝒶𝓉𝓊𝓇ℯ & 𝒯𝒽ℴ𝓊ℊ𝒽𝓉𝓈 ,@KrisMichelleZ,Apr 29,"""I feel like I can shine through the light of your love, I love you too"" kMz (myn°2) #ThoughtForTheDay #trees #Light #Sky #NaturePhotography #naturelover #PositiveVibesOnly #April #Spring #love #peaceofmind #weekend #weekendvibes",4.0,10.0,64,love
Tre Hadrick,@MrLitEdu,Apr 30,"“An investment in knowledge pays the best interest.”
•
•
One day at a time — 
•
•
Teach them early, what you learned late!
•
•
Be lit!  #lit #love #reading #read #words #learn #hype #childrensbooks #barbershop #literacy #phonics #scienceofreading #laughter",3.0,1.0,21,love
Zenithnovel,@ZenithNovel,Apr 30,"Calling all writers! Share your latest book, blog, or WIP and let's connect. Spread the love and support fellow authors in #WritingCommunity  Genres we love: #fantasy #scifi #horror #thriller #yalit #nalit #romance 
#amwriting #writerslift",161.0,57.0,150,love
Ty of the Slime Realm,@nearsh0t,Apr 30,"Another Stardew Valley Romcomic: On the Record.(1/3) Shane’s backed off the the Alcohol and left his soul crushing Job. So, he’s gonna do what any adult man in a transitional period would do: start a podcast! #stardewvalleyfanart #stardewvalley #shanestardewvalley #romance",2.0,1.0,20,love
101WaysToFixOatmeal.com,@101Fix,Apr 30,"""Keep an open heart. We are wired to find love."" ~Helen Fisher #quote #love #oatmeal #heart #oats 
Oatmeal Love",1.0,13.0,35,love
heather,@heatherjaykay,Apr 30,What if #Love became the next trend? ,2.0,,18,love
Alveig Wadley,@Alveig_Svanni,Apr 30,My sweet Brownie when he was just a little baby  #mixedbreed #puppy #aussie #bordercollie #love,1.0,6.0,84,love
asmeh stan |,@burcu_bebekler,Apr 30,"the most wasted chemistry.

#aşk #melisaaslipamuk #alperenduymaz #egodizi #ego #ersib #cemker #çarpışma #elçinsangu #kivanctatlitug #yalıçapkını #seyfer #love #song #seniseviyorum #yargi #deniz #vedamektubu #asmeh",,4.0,27,love
Mayki | GTI.eth,@MaykiGTI,Apr 30,"NEED OF HOLIDAYS

Remember To Hydrate Yourself My Friend

& Above ALL, ENJOY !!!
@himynamestee
#MaykiGTI + #Tee = LVE #Forever #artist #rap #hiphop #USA #Ineffable #Voice #music #Musica #Musique #音乐 #מוסיקת #موسيقى #Happy #Love…",,10.0,12,love
Janet Journey,@janetjourney,Apr 30,Memphis TN Memphis Tn Together Again…#janetjackson #love #mood #memphistn #togetheragaintour,2.0,7.0,39,love
CusickGallery #IanAdoration #TeamCusick,@cusickgallery,Apr 30,"You can’t think of one without the other. Desmond and Penny.  #lovestory #LOST
#crossedtime #crosseddistance 
#HenryIanCusick 
#SonyaWalger",1.0,4.0,17,love
Da Doo Ron,@DooRon31,Apr 30,That’s me hame from a perf little date & there’s definitely going to be a date No.2!  Might be a winter wedding.  Not sure yet.   #romance,10.0,,40,love
Sharon Cummings,@Terracegallery,Apr 30,Endless Summer HERE:  https://fineartamerica.com/featured/endless-summer-red-poppies-art-sharon-cummings.html… #summer #Poppy #poppies #FLOWER #Flowers #floral #floralart #AYearForArt #BuyIntoArt #summer #love #Romance #romantic #homedecor #interiordecor,,58.0,66,love
Kathryn Knight,@k_knightbooks,Apr 30,"Happy #IndependentBookstoreDay!
DANGEROUS CURRENTS was an independent #book store's list of recommended reads & a write-up in #CapeCod Magazine! 
https://kathrynknightbooks.blogspot.com/2019/06/my-book-made-cape-cod-in-season.html…
#BookReview #wrpbks #romance #suspense #BooksWorthReading",,4.0,2,love
Tray Chaney,@traychaney,Apr 30,"Boys & Girls Club Of Chester Pa OFFICIAL HOST this evening TRAY. CHANEY! I wasn’t even gone Post BUT this is an incredible event that I want to bring awareness to! Love it all #consistency #message #life #greatCause #love y’all know I LOVE TO DANCE 
@BGCChester",3.0,8.0,49,love
JeannieLin,@JeannieLin,Apr 30,"RED BLOSSOM IN SNOW: Magistrate Li Chen and courtesan Song Yi must unravel their own tangled pasts to have any hope for a future. #mystery #romance
AMZ: https://amazon.com/dp/B09NPPZHWJ
Kobo: https://bit.ly/red-blossom-kobo…
Apple: https://apple.co/3jU31kW
Gumroad: https://bit.ly/gumroad_main",,3.0,6,love
Ballybacon-Grange Gaa,@BallybaconG,Apr 29,"With great weather the sunshine ensured another super morning with our fantastic families for Sports For All. 
#HurlingCamogie&Fun #Sportsforall #inclusion #ourclubisfamily #smiles #fun #love",,1.0,6,love
Mayki | GTI.eth,@MaykiGTI,Apr 30,"LISTEN TOTHIS SOUND MY FRIEND
@RZA
  HIT!!!

FATE OF THE WORLDFull Video
http://youtu.be/3cKvJUka_VM

ENJOY MY FRIEND
#MaykiGTI #RZA #WUTANGCLAN #LEGEND #KING #artist #USA #rap #hiphop #music #musica #Musique #מוסיקת #موسيقى #Love…",1.0,12.0,14,love
Tallaght RFC,@TallaghtRFC,Apr 29,"Now THATS a match day!! Congratulations to our Senior Womens players Louise and Grainne on their wedding day! We are so happy for you both with love from all your TRFC fam 
#weddingday #FromTheGroundUp #matchmadeinheaven #love #wedding #family",,3.0,16,love
Dr. Linda Berman,@LindaBerman4,Apr 29,"The mother-child relationship is paradoxical &,in a sense, tragic. It requires the most intense love on the mother's side, yet this very love must help the child grow away from the mother, & to become fully independent.

Erich Fromm

#mother #child #relationship #love #lettinggo",4.0,16.0,98,love
Kari Joys MS,@KariJoys,Apr 30,"The best medicine for humans is #LOVE. 

#JoyTrain #JOY #Mindset #Kindness #MentalHealth #Mindfulness #GoldenHearts #IAM #Blessed #Quote #IQRTG #IDWP #SaturdayMorning #SaturdayThoughts #SaturdayMotivation #ThinkBIGSundayWithMarsha",,13.0,16,love
Mayki | GTI.eth,@MaykiGTI,Apr 30,"LISTEN TOTHIS SOUND MY FRIEND
@jasonderulo
  NEW !!!

GLAD U CAMEFull Video
http://youtu.be/8FOUihb72UM

ENJOY MY FRIEND
#MaykiGTI #JasonDerulo #artist #RnB #rap #USA #beautiful #Ineffable #Voice #hiphop #Musique #מוסיקת #موسيقى #Love #Hope…",,9.0,11,love
"peace, peace, peace",@gede_prama,Apr 30,"To be a friend... #Bali #Love #Peace #IDWP
@KariJoys
 @AngelHealingArt
 @Conduru
 @loveGoldenHeart
 @PlumVillage
 @Dianne__LadyD
 @ReikiArthur
 @PrachiMalik
 @RedMajid
 @Inspireu2Action
 @JanetNestor
 @BabyGo2014
 @gary_hensel
 @DalaiLama
 @BarackObama
Photo courtesy: Pinterest",,4.0,8,love
Gary Evans,@GaryEva04679693,Apr 30,Margate This part of a rainbow suddenly appeared from a large cloud over the harbour wall. It was somehow magical. (photo Gary Evans) #margate #rainbow #harbour #love #peace #joy #spirit #healing,,1.0,14,love
Spanish-on,@Spanish_on_,Apr 30,The majestic Machu Picchuis a testament to the incredible achievements of the ancient Inca civilization. This awe-inspiring site nestled high in the Andes mountains is a must-see for any traveler seeking adventure and culture.#Peru #travel #tourism #love #nature #Spanish,2.0,14.0,72,love
Steve Henderson,@SHendersonArt,Apr 30,"Every dance they danced possessed all the magic and mystique of the first.

I send thanks to the buyer from Virginia who purchased an art print of

Twilight Romance -- https://2-steve-henderson.pixels.com/featured/twilight-romance-steve-henderson.html?product=art-print…

#dance #romance #buyintoart #romantic #love #music #magical #lights #art",1.0,12.0,41,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,Apr 30,"ROMANCING A PIRATE

Sail away with a Seductive Rogue Pirate into Adventure.

#booklover #books #romance #book #booktwitter #bookrecommendations #greatreads #RomanceReaders #historicalromance #RomanceBooks #bookblogger #MustRead #Amazon #historicalfiction http://amazon.com/author/raellelogan…",,11.0,11,love
Valerie,@fabylousfaby,Apr 29,Awww. I needed this video today. So many sad things happening around our nation with gun violence. This video -of two beautiful souls who do so much good in the world lifted my spirits. Thank you for sharing. #HarryAndMeghan  #TrueLove,1.0,,20,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,Apr 30,"Rane Warclaw is a pirate accused of a woman's murder. Areena Slade is a woman who takes an unintended step through time into Rane's broken world. Together, can they bring justice to a murderer & find the legendary gold fortune Rane's father hid? #romance 
http://amazon.com/author/raellelogan…",1.0,14.0,13,love
Richie Cho,@chorichie,Apr 30,"it is #love that makes today
fulfilling in every way...",,15.0,34,love
Artemas J R Broyles (Pen Name) She/Her,@ArtemasBroyles,Apr 30,"New Chapter Up
https://alphanovel.io/.../2lsRapNmjtFp4HYDxr5c-Alpha…...
#werewolf #demon #witch #mystery #romance #indieauthor #readinglist #bookboost #comedy #drama #smut #romancenovels #bookseries #bookrecromance #readersoftwitter #BlogLove23 #rtItBot #romancebooks #werewolfromance #bookrecommendations",,19.0,8,love
Janet Journey,@janetjourney,Apr 30,Together Again Key Chain #memphistn #janetjackson #love #togetheragaintour #janfam,1.0,3.0,26,love
Webster Style,@WebsterStyle,Apr 30,"Talking about the impact of the Body Positivity Movement with 
@SaviyanceMonroe
 https://youtu.be/CGHpdX5wRYQ #bodypositivity #bodypositivitymovement #style #fashion #beauty #curvygirl #pinupgirl #curvymodel #fashionblogger #love #luxury #lifestyle #gentleman #stylish",,1.0,4,love
Kath,@Kath236,Apr 29,"@mattgoss
  you are the absolute VERY BEST!!!!  for 38 years of your legendary musical leadership! #Gentleman #manners #civility #dignity #truthWillPrevale #humanitarian #generous #kindness #love ",,3.0,3,love
Minette Lauren,@lauren_minette,Apr 30,"#Free #Book! Download for free! Champagne Kisses (Hot in Magnolia) https://amazon.com/dp/B08NFG9VLL/ref=cm_sw_r_cp_api_glt_iymeGbJZJSBDK… 
@minette_lauren
 #humorous #romance #fiction #amreading #amwriting #romancenovels #romanticcomedy #kindleunlimited #romcom #Audible #texas #smalltownromance #ku #magnoliatexas #magnolia",,2.0,6,love
Sidlotte FanFiction,@SidlotteFanFic,Apr 30,"A great New Story from Rmhraga

Meet Me At Hangar One

https://archiveofourown.org/works/46588552

Dr Sidney Parker leaves the military and heads to Kabul where he meets another Doctor.. 

#SidlotteFanfiction #Reading #writing #SidlotteForever #modern #doctors #medics #Romance #LoveStory",2.0,15.0,20,love
BookTweepz,@BookTweepz,Apr 29," You'll get hooked on the #DallinSeries! 

Book #1 #TwiceUponATrain
Book #2 #ThePreachersDaughter
Book #3 #DefiningMoment
Book #4 Coming in 2023!

 https://kamoll.com  

#lesfic #audiobook #sapphic #wlw #lesbian #romance
#kindleunlimited #readers #KAMoll",,4.0,5,love
TTT333/Triple Threat Studios,@RapDemiGods,Apr 30,"This is not a way for us to #capitalize. We are NOT asking for #money from #artist to be given air time. #Donations are always welcome, but not necessary. We are just trying to show the #love and #help build up the #community.",,5.0,5,love
Wiz Khalifa - Parody,@TheWizKhalifa,Apr 30,"At the end of the day, a serious relationship is all about love and commitment. Choose someone who makes you feel loved, respected, and valued. 

#Love #Commitment #ChosenFamily #famousquotes #quotes #quotestoliveby #MondayMotivation #whatsapp #whatsappstatus #shareinspirequotes",,9.0,13,love
Linn B. Halton,@LinnBHalton,Apr 30,"Kerra will always be an entrepreneur, but in a small village like Penvennan Cove the gossips think she has an ulterior motive!  #Love #life #community    https://bit.ly/3GUOemN",,7.0,5,love
Lillian Lake - Host of #SoulNestingChat,@llake,Apr 30,"I have been working on self for many years, but especially the last 10 after a near-death experience. My present focus is to live in a state of #love, aligning my belief systems that match my mission to serve as a transmission of the love frequency. Let's walk this together.",,1.0,9,love
AnneMarie Brear,@annemariebrear,Apr 29,"Can Charlotte find the happiness that always seems under threat, and will Harry return home to her?
The Promise of Tomorrow
#Edwardian #historicalfiction #historicalromance #booklovers  #kindleunlimited #romance #bookclub #GreatWar #primereading #readers
http://mybook.to/ThePromiseofTomorrow…",,4.0,3,love
StrawberrySpicedOriginals,@ssoriginalss,Apr 30,"Contemplation Women’s slip-on canvas shoes
https://etsy.com/listing/1396789287/contemplation-strawberryspiced-originals?click_key=9fd79d0abd7e7b0b634f3c31c3ee1adf7838b6b8%3A1396789287&click_sum=24ad6fd2&ref=shop_home_active_6…

#etsy #etsyshop #onlineshopping #shopaholic #art #pretty #style #artist #shop #life #happy #love #gm #illustration #ArtistOnTwitter #artshares #shoes #pumps #footwear #vans #fashion #ootd #lifestyle #feet #walk",3.0,3.0,5,love
BoostYourBooks,@BoostYourBooks,Apr 30,"“Hilarious hijinks, alien action and sci-fi mayhem.""

-- Jinxing the Warlord --

#Comedy #scifi #romance #mustread!

 https://amazon.com/dp/B09Y7G5K4P 

 #Humor #BookTwitter #readers #readingcommunity
 #scifibooks #amreading 
@Askole",,7.0,6,love
Book Banquet,@Book_Banquet,Apr 30,"The lovely young wives of Connor J. Barrington are dropping like flies.
Bad karma, or is Connor culpable?
Find out in darkly funny Annie & Charlotte.
#darkhumor #romance
Free on Amazon!
 https://tinyurl.com/xknuuv5a 
#freebook #readers #booklover #bookworm 
@IreneWoodbury",,3.0,4,love
TweetYourBooks,@TweetYourBooks,Apr 30,"""Lord love a duck. I’m glad I never drank anything while reading this book. Hilarious, sweet and heartwarming.""

#ColettiWarlord series #comedy #scifi #romance 

 https://amazon.com/dp/B09MMKSSXJ 

#readers #readersoftwitter #readerscommunity
#booklovers #bookworm #mustread 
@askole",,8.0,9,love
Ram Dass,@BabaRamDass,Apr 30,"Solstice Self-Care: Finding Quiet Amidst the Chaos
What we find when we look inside is that even in the deepest states of emotion there is usually one …https://ramdass.org/self-care-solstice-finding-quiet-amidst-chaos/… #ramdass #compassion #awareness #spiritual #love #consciousness #meditation #yoga #mindfulness #wisdom",,3.0,8,love
Jan Romes,@JanRomes,Apr 29,"The more Stella tries to ignore Alex, the more he's in her workspace stirring chemistry and bringing feelings to the surface she tried to tamp down. STELLA IN STILETTOS #romance #secondchances #office #KU #humor #99cents https://tinyurl.com/467jxx4x",,48.0,18,love
Scientology,@Scientology,Apr 30,"Love rules! Make your #love even better by taking the free and online ""#MARRIAGE"" course https://bit.ly/3tZMpxZ 

On this course you will learn:

* What causes couples to grow apart and lies behind many failed marriages.",,4.0,20,love
J.G. MacLeod,@jgmacleodauthor,Apr 30,"""I want to devour her whole, claim her as mine right here in the office. The problem is I don’t trust her any further than I can throw her. As her new boss, I’ll either give her a second chance...or I’ll finally get my sweet revenge...""   
https://dl.bookfunnel.com/c6zrz5ir89 #Romance #Steamy",,3.0,2,love
thecrowdview,@thecrowdview,Apr 29,"MRT 
@KariJoys
 All u need is #LOVE... #JoyTrain #Joy #Love #IDWP #Kindness #Blessed #spdc #MentalHealth #Mindfulness https://twitter.com/i/web/status/1652377206088138752…",,2.0,2,love
Dee,@dulcebombomcito,Apr 29,The way you wrote about your uncle Charlie touch my heart   I have met man like Charlie in my life. I have given them the same respect I want to receive. #love,,1.0,27,love
AUTHOR RAELLE LOGAN - HISTORICAL & PIRATE ROMANCE,@RaelleLogan1,Apr 30,"Love a Scorching Hot Pirate, a Feisty Beauty, Steamy Romance, Twists, Turns, Secrets and Lies, Sword fights, Revenge and Dangerous High Seas Adventure?
#book #books #romance #Booksworthreading #booktwitter #booktwitter #HistoricalFiction #historicalromance http://amazon.com/author/raellelogan…",,4.0,6,love
Kari Joys MS,@KariJoys,Apr 30,"#Children are the most important work. #JoyTrain #Joy #Love #Kindness #Parenting RT 
@loveGoldenHeart",,6.0,9,love
BoostYourBooks,@BoostYourBooks,Apr 30,"#NewRelease #darkhumor #romance

""The best romantic comedy novel I have read so far this year. Porch Pirate Love is smart, funny, and has its share of touching moments."" - 5 Readers' Favorite Review

 FREE on Amazon! 

 https://tinyurl.com/22nexmyx 
@IreneWoodbury",,3.0,3,love
JT Atkinson,@jtatkinson666,Apr 29,"Something's haunting the old cinema that gives you a taste of romance ... before it takes your eyes.

We Hide in the Shadows by J. T. Atkinson.

Read the first 4 chapters #FREE here:

https://amazon.com/dp/B09K6SM59D/ref=mp_s_a_1_1?crid=12OTO2YNMFB63&dchild=1&keywords=we+hide+in+the+shadows&qid=1635113843&qsid=140-7455616-6497257&sprefix=we+hide+in+the+shadows%2Caps%2C181&sr=8-1&sres=B09K1XD8YZ%2C1786078090%2CB099X3FSF8%2C0812694228%2CB00TUA51VY%2C1702168913%2C0062852590%2CB0818B89T9%2C164313678X%2CB079R6HR56%2CB08Z3WJ7GR%2C1250207193%2CB003H4I4S6%2CB07VP8B3WX…

#read #mustread #thriller #romance #Kindleunlimited #supernatural",,2.0,2,love
Leia Cator (ˆ◡ˆ)❀,@mscator,Apr 30,"""I am deeply convinced that gentleness, tenderness, peacefulness, and the inner freedom to move closer to one another, or to withdraw from one another, are nurtured in solitude.""
Henri Nouwen

https://365watercolors.blogspot.com/2023/04/nurtured-in-solitude.html…

♡ Help others in small ways with #love and #kindness. ",1.0,3.0,5,love
@RReissland,@RReissland1,Apr 30,"@2512_nata
 
good night Natalia  
#night #goodnight #friend #love 
#art #painting #VanGogh #cat",,2.0,7,love
"USAS - Historian, Traveler, Planet Earth Advocate!",@USAS_WW1,Apr 30,"#Kindness #Adoption #Parenting #Love - Wow, this is my favorite story of the week... A nurse takes care of a teen mother's premature triplets in NICU, but what happens next will astonish you. ",,1.0,6,love
BookTeasers,@BookTeasers,Apr 30,"When Connor & Roxy’s Honeymoon from Hell turns deadly, who survives? Who doesn’t? Find out in darkly funny Honeymoon Roulette!
#darkhumor #romance
Free on Amazon!
https://amazon.com/dp/B098PMP47D  
#newbooks #freebook #freeromance
#amreading #booklover #readers 
@IreneWoodbury",1.0,5.0,5,love
Kari Joys MS,@KariJoys,Apr 30,"#Laughter is so much fun! #JoyTrain #Joy #Love #Kindness #Mindfulness #Quote #MentalHealth RT 
@coachmekat",,3.0,5,love
RappCats,@RappCatsAdopt,May 2,"Tig & Marigold have successfully transitioned into the #cat tree room. They're close buddies & if they stay that way, we will only adopt them out together.#cats #adoptdontshop #pets #kittens #friends #love #luv #VIrginia #noVA #DC #WashingtonDC #KittyTwitter #PositiveEnergy",19.0,141.0,460,love
Sharon Moseley Art,@art_moseley,May 3,"So Miguel is complete.. i LOVE his furriness  
#furry #colorpencil #ArtOfTheDay #twitterart  #Donkey #fluff #love #snoot #muzzle #drawingart #drawingoftheday",2.0,3.0,16,love
Elayne Animals & Comedy Boosler,@ElayneBoosler,May 3,"Such a major, beautiful, meaningful part of the soundtrack of our lives. Wishing peace to #GordonLightfoot's family and friends. Here at 80, standing for 2.5 hrs singing non stop, 2019. Thank you for all of it. May you rest in peace. #beauty #love",20.0,48.0,343,love
~Mariama,@mariama_beyai,May 2,"You can never go wrong with a black Abaya 
#halal #muslimah  #hijab #Gambia #selfie #love",1.0,2.0,23,love
Arwa #SpencerMoveOut #SupercoupleSprina,@Arwa_SJW,May 2,"Spencer: Me and my girlfriend 
Spencer: I only care about Trina!
Trina: Is he okay?
Trina: I’m not leaving him!

Be still my #Sprina heart! Our babies LOVE each other so much. They are each other’s ride or die.  #TrueLove #SupercoupleInTheMaking #Sprinadventure #GH",4.0,37.0,185,love
FoodPorn: The Original,@FoodPorn,May 2,"Anyone else tired of this economy?
 

#finance #wealth #crypto #success #fish #travel #love #food #shopping",14.0,12.0,47,love
Bruce Van Horn,@BruceVH,May 3,"Every new day is a gift… No, it’s a miracle!

#Mindfulness #Love",8.0,41.0,146,love
Patrick Carney,@Carney_ART,May 3,"Don’t be afraid to be different.

#MichaelJackson #Art #KingOfPop #CarneyArt #KingofPopMichaelJackson #GlovedOne #Love #Music 
#ThereIsOnlyOne #MJFam #Quote #ArtOfTheDay #MJ",7.0,27.0,77,love
MALCOLM WORLD FOUNDATION . MOMM,@Malcolms_World,May 3,Yesterday was his posthumous birthday but today is the 54th month his life was taken. We might never know why. Rest on Fresh Prince #legend #hero #peace #love,,9.0,28,love
Amanda Hunt she/her  #alaac23,@thenextgenlib,May 3,What ru in the mood to read? For #AAPIHeritageMonth I’m sharing some #MG crush #books & #YA #romance #bookrecommendations All 6 slides linked in bio! #AAPI2023 #AAPI #AAPIHM #librarytwitter #BookTwitter #librarians #librarian,1.0,8.0,18,love
LionHARTED Cats Ⓥ,@Cats55207135,May 2,Today a couple of the kittens ventured out of their bed for the first time.  All their eyes have now opened and the older ones are beginning to play together. #love #catsoftwitter #kittens #adoptdontshop,2.0,5.0,27,love
Matty Rock,@mattyrock2k,May 3,"Them : Hey Matty; what’s the best way to summarize your day?
Me : …..
Much love and happy, whatever the hell day it is peeps. F**k this shit, I’m out. 
#funny #notfunny #sendhelp #huskyaquaman #love #happy #hatgame #hat",8.0,4.0,76,love
Calafia Tribe Apothecary & More,@HerbalHighness,May 3,Some of Mommas babies#Plantwitter #love #PlantHour,,2.0,18,love
NataliCuteeli,@NataliCuteeli,May 3,"Something or someone that looks like a rabbit or a mouse with ears and a nose is hiding inside a #ranunculus flower. Cute 

#cuteeli #art #love #nature #cute #beautiful #NaturePhotography #positive #beauty #macrophoto #flowers #floriculture #blossom #funny #pretty",6.0,12.0,87,love
Winding Road Stories,@WRDStories,May 2,"The Muse Next Door, the Pacific Northwest romance novel by 
@jdspero
 debuts May 30th! #romance #art",,7.0,14,love
Talk That Ish Sis,@TalkThatIshSis1,May 2,Attending your ex’s funeral  FULL EP OUT NOW #podcastclips #podcast #dating #relationships,,4.0,4,love
"Susan Chasse, B.A, LMP",@SChasse49,May 3,"""Our Future is created from Choices we make Every minute. ""

 ~Deepak Chopra

#Happiness  #JoyTrain #gratitude  #love #KindnessMattersッ",1.0,7.0,14,love
Ewan Venters,@ewanventers,May 2,#london #londonlife #spring #love - landing into City Airport,4.0,,20,love
Tre Hadrick,@MrLitEdu,May 3,"“An investment in knowledge pays the best interest.”
•
•
One day at a time — 
•
•
Teach them early, what you learned late!
•
•
Be lit!  #lit #love #reading #read #words #learn #hype #childrensbooks #barbershop #literacy #phonics #scienceofreading #laughter",2.0,1.0,17,love
vastine bondurant,@VastineB,May 3,"FOR ITALY IN THE MONTH OF MAY!

""Rome by Vespa"" (Kai Carptenter, Artist)


#Italia #Vespa #TravelItaly #DreamDestination #Italy #Rome #Romance #TravelPoster",,4.0,6,love
Cinco Squad Podcast,@CincoSquadPod5,May 3,"TreyDay gives his praise to Joel Embiid on winning the 2022-2023 NBA MVP. Who did you have winning it?
.
.
.
#mvp #joelembiid #philadelphia #76ers #nba #nbaplayoffs #winner #fyp #nbamemes #instagram #love #deserved #earn #trust #the #process #philly",,2.0,2,love
J. M. Brister,@JM_Brister,May 3,"She escaped her father's prison. He's assigned to protect her. He can't afford distractions, and she's the ultimate temptation.

Dark Prison #free with #KindleUnlimited & available on #Kindle:

https://amzn.to/2Uf7QX3

#romance #romancebooks #romancereads #romancenovels",,18.0,16,love
Kate Kerns,@katekernswrites,May 2,"So I'm writing my MFA thesis about where and how romance writers learn craft knowledge. 

If you're a romance writer who'd be willing to fill out this brief survey or share it with other romance writers that would be amazing. #Romance #WritingCommmunity",8.0,74.0,69,love
The Occult Unveiled Podcast,@OccultUnveiled,May 3,"Season 5 is COMING SOON! We kicked off Season 4 in February with guest Penny Slinger who discussed love in the occult. Stream her episode at the link below! #TheOccultUnveiledPodcast #magick #occult #occultpodcast #love

https://theoccultunveiled.com/listen",,2.0,9,love
Brooklyn The Alien Queen,@PotOfCoffee1,May 3,"Lol damn this dude ain’t playin! I snuck a pic of 
@DJBruce79
 smokin a cone while torching his banger for a dab lol  cheers homie #StonerCouple #Mmemberville #truelove",1.0,4.0,7,love
kathy ireland,@kathyireland,May 2,"Gorgeous, dear friend, actress, author & supermodel 
@JozanneMarie
! You look amazing! We just #love our
kathy ireland Fashion 360 Bagatelle International #Spring coats. Available only 
@HSN
. http://bit.ly/3dXfMeX. ",11.0,23.0,59,love
Novelicious,@noveliciouss,May 3,"#Love's never lost. If not reciprocated, it'll flow back and soften and purify the heart.
Washington Irving
#writing #poetry
Sergey Sukhovey",1.0,23.0,68,love
Patricia Johns,@AuthorPatJohns,May 3,"The e-book version of THE NANNY'S AMISH FAMILY is on sale for $1.99 all month! :) I hope you'll pick it up! 
#Amish #romance",5.0,9.0,11,love
BrittanyLovesArt,@1BrittanyLove,May 2,Jordan & Layla are the best & healthiest couple my eyes will ever experience!!!!!!!! I have never seen a couple on TV give as much married vibes as these two!! #CoupleGoals #Jordayla #AllAmerican,,3.0,24,love
J.G. MacLeod,@jgmacleodauthor,May 3,"He emerged to my right, dressed in a hunting vest, black breeches, and matching riding boots.

“I would suggest you be more careful; I might have stuck you if I had not noticed your lovely…bonnet,” he finished in good humour.  https://amazon.com/dp/B094NSN4K1/

#KindleUnlimited #Romance",1.0,47.0,26,love
Orange County SC,@orangecountysc,May 2,"Meet the fans in our Community Kit Reveal 

Robyn & Greg live in Trabuco Canyon and have been proud season ticket holders of OCSC for the last six years. They recently celebrated their 50th wedding anniversary, giving us serious #couplegoals.",1.0,3.0,26,love
Pleasant Days,@Thedeepfriedte1,May 3,"Nobody ever loved me like she does
Oh she does,
Yes she does
And if somebody loved me like she do
Oh she do me,
Yes she does

Don't Let Me Down - The Beatles

#water #nature #love #NatureBeauty #fantasy",,5.0,21,love
